# bar  side  diff_mean
0  -226.701  56.763
1  590.532  58.9371
2  675.147  56.4374
3  13.7042  54.4033
4  38.5766  53.7754
5  52.169  55.1493
6  180.74  53.7829
7  420.724  54.4233
8  221.933  55.4963
9  325.615  54.797
10  373.738  55.3314
11  187.495  56.8359
12  542.612  59.0892
13  479.377  57.9822
14  460.894  59.6044
15  326.288  63.7994
