# bar  side  diff_mean
0  -226.684  61.0738
1  590.197  56.6819
2  674.704  56.3185
3  14.1677  54.2839
4  38.1419  54.5403
5  50.5867  55.8239
6  179.444  54.1896
7  420.751  55.4807
8  223.481  55.3397
9  324.892  54.6458
10  374.678  55.379
11  187.261  56.4934
12  543.691  59.1001
13  479.816  58.578
14  467.944  60.1199
15  325.127  64.2128
