# bar  side  diff_mean
0  -227.779  56.7917
1  591.48  58.9566
2  675.69  57.505
3  13.0581  54.9726
4  38.5497  53.7555
5  51.6738  56.0659
6  181.387  54.1926
7  421.204  55.569
8  222.216  54.7519
9  325.8  54.3671
10  374.467  54.4563
11  187.8  56.1116
12  542.752  57.1609
13  480.571  58.7537
14  461.146  59.8303
15  325.279  64.4248
