# bar  side  diff_mean
0  -230.047  59.1784
1  590.212  60.6205
2  673.599  57.1312
3  15.014  54.8375
4  38.8456  55.1422
5  50.7354  55.6858
6  180.423  53.9997
7  420.169  54.824
8  223.86  55.3769
9  323.858  54.0024
10  373.347  55.5736
11  187.235  56.7371
12  543.536  58.3155
13  478.883  58.2841
14  470.68  60.2635
15  326.332  63.7375
