# bar  side  diff_mean
0  -226.889  59.9618
1  591.584  58.8753
2  674.506  57.5799
3  14.6743  53.9561
4  38.3769  54.7731
5  50.1222  56.1671
6  180.633  53.5555
7  421.288  55.0642
8  223.474  55.1178
9  324.489  53.8239
10  374.192  55.049
11  186.52  56.8141
12  542.746  58.8659
13  480.217  58.6228
14  471.343  59.8685
15  324.351  66.2625
