# bar  side  diff_mean
0  -226.994  57.7265
1  589.051  57.283
2  676.186  56.4779
3  13.9654  54.7625
4  38.7961  54.6029
5  51.0707  54.9011
6  179.773  53.0115
7  421.053  55.354
8  223.914  55.2048
9  324.819  55.0251
10  373.726  54.8731
11  187.088  55.4009
12  543.866  58.9799
13  479.609  57.8905
14  469.211  60.6272
15  325.31  63.0476
