# bar  side  diff_mean
0  -228.12  60.2504
1  589.947  58.9461
2  675.908  56.6385
3  14.7485  55.2823
4  38.3015  54.5907
5  50.0215  56.0088
6  179.773  54.1009
7  420.255  55.4034
8  223.121  55.2638
9  324.675  54.955
10  373.768  54.6221
11  188.032  56.2154
12  544.49  57.9282
13  478.751  58.3477
14  470.7  59.6458
15  324.925  64.7532
