# bar  side  diff_mean
0  -226.629  58.973
1  587.591  58.4187
2  675.654  56.5226
3  13.6088  54.3349
4  37.6963  54.6777
5  50.9265  55.8726
6  179.577  53.5674
7  421.886  54.7999
8  223.516  55.2209
9  325.982  54.3066
10  374.46  55.0824
11  187.86  56.3201
12  543.137  58.821
13  478.822  57.9746
14  467.221  58.0427
15  326.466  64.9309
