# bar  side  diff_mean
0  -587.089  62.4642
1  225.783  62.0931
2  307.862  58.6026
3  -346.148  57.4002
4  -325.939  56.1039
5  -315.099  57.8916
6  -184.904  55.4063
7  61.146  55.9596
8  -145.39  56.6641
9  -40.1894  56.125
10  9.68226  56.6681
11  -179.167  58.098
12  172.351  61.1935
13  118.36  61.8221
14  100.881  65.1117
15  -38.2528  69.5269
