# bar  side  diff_mean
0  -585.681  63.5494
1  224.286  63.001
2  307.052  59.568
3  -347.505  57.811
4  -326.037  55.6739
5  -314.98  57.622
6  -182.904  55.1461
7  61.4932  56.4184
8  -146.111  56.5262
9  -38.7536  57.2265
10  10.6547  57.3413
11  -178.644  58.5625
12  171  59.8975
13  117.093  60.2448
14  93.416  65.5011
15  -41.1735  69.4947
