# bar  side  diff_mean
0  -583.211  63.5072
1  226.325  62.2098
2  306.629  59.1713
3  -346.482  57.0691
4  -326.5  55.7534
5  -315.71  57.6506
6  -185.104  55.146
7  60.0203  57.0391
8  -145.987  56.4306
9  -39.0159  56.1844
10  10.399  56.979
11  -179.149  57.1572
12  170.99  59.5352
13  118.115  61.982
14  106.674  65.1085
15  -43.4469  69.8117
