# bar  side  diff_mean
0  -584.239  63.3933
1  224.649  62.3944
2  305.821  59.7012
3  -347.916  57.2598
4  -324.892  56.0113
5  -315.416  57.5707
6  -184.986  55.2369
7  59.932  56.433
8  -145.279  56.9204
9  -39.6585  56.6817
10  9.03614  57.5489
11  -178.645  57.0581
12  171.405  59.4617
13  119.254  59.0705
14  99.9152  65.4206
15  -42.4358  70.521
