# bar  side  diff_mean
0  -586.878  60.7145
1  228.586  61.8931
2  306.917  59.8207
3  -347.651  56.926
4  -326.335  56.1851
5  -314.109  57.7429
6  -184.585  55.8394
7  61.2078  56.2179
8  -146.203  56.5249
9  -39.844  57.2348
10  8.7843  56.9396
11  -179.648  57.2633
12  170.26  60.2734
13  118.531  59.7032
14  93.0648  65.6293
15  -41.7216  67.9276
