# bar  side  diff_mean
0  -584.061  66.7141
1  225.995  61.0854
2  308.973  57.7401
3  -347.092  56.2124
4  -326.13  55.8734
5  -315.812  57.8015
6  -185.314  54.6752
7  59.732  56.5493
8  -146.127  56.3129
9  -40.0042  56.5673
10  8.33163  57.6657
11  -178.081  56.4348
12  169.02  59.5097
13  117.642  61.7388
14  104.197  64.9149
15  -44.3992  69.5853
