# bar  side  diff_mean
0  -581.845  61.7997
1  227.194  63.0164
2  307.442  59.467
3  -347.054  57.0105
4  -325.716  56.1378
5  -314.843  57.5036
6  -184.678  55.2294
7  61.9401  57.2498
8  -145.262  56.6912
9  -38.8903  56.7931
10  11.3429  57.091
11  -179.536  57.2765
12  171.777  60.1038
13  118.03  61.3396
14  100.012  64.3662
15  -40.9953  71.1506
