# bar  side  diff_mean
0  -582.408  65.1562
1  222.927  60.0439
2  306.918  59.0445
3  -348.246  56.7619
4  -325.265  55.5496
5  -313.439  57.3431
6  -183.307  55.1006
7  61.5481  56.0333
8  -147.197  56.7435
9  -38.637  56.1763
10  10.0973  57.3336
11  -178.387  57.5791
12  171.098  59.9085
13  115.809  60.4238
14  94.5468  65.0248
15  -41.1241  73.8992
