# bar  side  diff_mean
0  -587.996  62.9797
1  224.125  59.0948
2  307.472  60.0003
3  -346.634  57.7026
4  -326.902  55.767
5  -314.824  57.5977
6  -184.153  55.606
7  59.6183  56.3655
8  -145.698  56.8005
9  -40.1629  56.2476
10  8.54373  58.0464
11  -179.246  56.1901
12  170.764  60.1553
13  118.298  60.761
14  104.449  65.8291
15  -37.4378  73.423
