# bar  side  diff_mean
0  -728.525  61.3634
1  76.0178  67.1576
2  155.075  60.7117
3  -497.602  57.1075
4  -479.122  57.6352
5  -465.623  60.2846
6  -336.587  57.3236
7  -93.4626  58.5335
8  -301.388  56.404
9  -191.064  58.4329
10  -141.953  59.0723
11  -330.617  60.6463
12  18.3626  59.9374
13  -28.6528  69.0206
14  -50.9264  68.2383
15  -195.553  78.2323
