# bar  side  diff_mean
0  -729.696  67.9008
1  76.1553  65.0888
2  150.221  61.9744
3  -494.629  56.3099
4  -479.085  55.8644
5  -468.152  60.5782
6  -337.541  56.7767
7  -94.2076  57.2803
8  -297.98  57.0933
9  -193.886  58.0123
10  -142.504  58.8594
11  -332.052  60.1792
12  17.1584  63.7812
13  -27.1134  64.1753
14  -49.0367  68.073
15  -190.506  80.7886
