# bar  side  diff_mean
0  -730.153  65.4834
1  72.0096  60.7026
2  153.932  62.1264
3  -497.311  56.8518
4  -478.656  57.1704
5  -467.784  57.971
6  -338.894  58.6758
7  -94.5567  56.4148
8  -298.093  57.4392
9  -192.413  57.4176
10  -142.062  58.1069
11  -331.176  59.1567
12  20.2376  62.96
13  -29.2887  68.3143
14  -42.5419  73.0853
15  -191.649  79.7836
