# bar  side  diff_mean
0  -726.072  70.827
1  74.8532  67.6311
2  154.189  57.0882
3  -498.283  57.0896
4  -479.567  57.164
5  -467.192  59.9786
6  -338.527  56.8125
7  -93.5456  57.9214
8  -300.44  58.2226
9  -192.459  58.3294
10  -143.61  60.0325
11  -332.106  60.7254
12  18.9271  65.74
13  -30.4939  69.5721
14  -45.7861  76.3146
15  -176.44  98.0996
