# bar  side  diff_mean
0  -727.8  69.4444
1  72.2667  61.8177
2  150.776  58.4
3  -497.145  57.1804
4  -477.412  57.6625
5  -467.742  59.2893
6  -336.719  55.9301
7  -92.7356  57.1
8  -299.993  56.8559
9  -193.788  58.3006
10  -143.342  57.5372
11  -333.306  59.2509
12  15.1336  65.2445
13  -24.5106  66.3341
14  -55.6799  68.4542
15  -193.892  78.4194
