# bar  side  diff_mean
0  -725.164  71.2731
1  74.2643  65.3546
2  153.7  61.353
3  -497.893  57.6075
4  -478.977  58.0049
5  -466.75  59.4947
6  -338.641  57.2387
7  -93.2736  57.571
8  -298.423  56.4367
9  -194.2  60.07
10  -141.054  58.8698
11  -332.06  62.0877
12  16.4921  62.238
13  -26.5372  67.695
14  -49.0892  68.1022
15  -188.352  91.183
