# bar  side  diff_mean
0  -657.832  63.8886
1  150.656  64.1064
2  229.673  62.0719
3  -421.422  57.5748
4  -401.805  57.0852
5  -389.321  59.7838
6  -261.089  56.5459
7  -14.908  57.1782
8  -220.768  58.3793
9  -115.738  57.6056
10  -67.1299  58.5219
11  -255.731  58.3075
12  94.7554  58.9626
13  43.311  64.7461
14  23.911  69.0093
15  -112.003  73.8113
