# bar  side  diff_mean
0  -657.183  64.6804
1  152.495  64.0878
2  229.237  63.0545
3  -423.295  58.7907
4  -401.035  58.0394
5  -389.347  58.1817
6  -260.374  56.5669
7  -16.0397  58.0387
8  -221.462  57.9145
9  -116.34  58.8819
10  -66.4433  59.1631
11  -256.461  59.4456
12  94.8233  61.8352
13  43.3448  64.6026
14  19.6075  62.8948
15  -116.896  74.6725
