# bar  side  diff_mean
0  -659.067  67.6775
1  150.822  63.7372
2  230.544  62.0533
3  -421.677  57.6349
4  -401.093  58.9811
5  -391.308  58.9495
6  -261.225  56.5993
7  -16.868  57.7006
8  -220.309  57.5287
9  -117.052  58.2657
10  -66.9615  59.0302
11  -255.67  58.8159
12  95.2814  60.3258
13  40.1955  66.1951
14  26.5253  68.0486
15  -113.036  75.8275
