# bar  side  diff_mean
0  -658.402  62.3957
1  149.853  63.1895
2  229.3  60.8111
3  -421.023  58.3883
4  -401.689  57.5514
5  -391.385  59.2147
6  -261.697  57.5027
7  -15.7171  58.2262
8  -221.068  56.6396
9  -116.113  57.7415
10  -67.5465  57.6042
11  -256.297  59.3995
12  95.1557  61.0026
13  42.4819  64.7946
14  27.9006  65.3728
15  -117.902  77.066
