# bar  side  diff_mean
0  -660.94  66.6369
1  150.955  62.5449
2  231.989  59.6872
3  -421.982  55.8109
4  -401.328  57.8064
5  -390.566  58.9619
6  -260.607  57.524
7  -16.5027  59.2566
8  -221.754  57.0805
9  -115.192  58.5114
10  -67.2996  58.1344
11  -256.148  58.9167
12  92.7162  59.9369
13  42.6711  62.8636
14  16.848  63.7864
15  -115.403  77.494
