# bar  side  diff_mean
0  -659.876  64.6057
1  152.939  62.0321
2  231.598  56.7473
3  -420.732  58.7634
4  -401.53  57.7606
5  -389.921  58.9114
6  -260.989  56.2949
7  -16.7149  57.2844
8  -221.477  58.0502
9  -116.354  57.7099
10  -67.8698  58.2419
11  -256.229  58.7907
12  95.6904  60.5025
13  40.335  63.8563
14  24.6095  68.0498
15  -115.628  72.9629
