# bar  side  diff_mean
0  -508.608  63.8405
1  299.229  60.9557
2  382.339  60.0018
3  -273.371  55.9817
4  -252.631  56.2293
5  -241.507  56.6689
6  -110.42  55.1714
7  131.369  55.7081
8  -70.2723  56.4647
9  34.3837  56.3169
10  82.5524  56.9147
11  -104.565  56.7178
12  246.219  60.093
13  188.744  59.4191
14  178.697  64.1403
15  29.1727  69.09
