# bar  side  diff_mean
0  -507.222  61.3603
1  300.261  61.3522
2  381.639  59.6023
3  -273.039  57.0538
4  -252.404  55.9739
5  -240.662  57.215
6  -110.637  55.169
7  131.497  56.0594
8  -70.9037  56.1061
9  34.3874  56.4124
10  82.392  57.4446
11  -104.907  56.903
12  245.126  59.5338
13  191.803  59.564
14  176.602  62.4497
15  32.5442  67.508
