# bar  side  diff_mean
0  -506.215  65.0466
1  301.894  63.0994
2  383.838  59.3858
3  -274.697  55.7953
4  -252.539  54.8215
5  -239.188  57.1596
6  -108.67  55.3409
7  132.137  56.4245
8  -71.9674  56.9122
9  35.3038  56.9772
10  83.0832  56.9911
11  -103.919  58.1923
12  245.039  59.2689
13  190.976  60.6328
14  166.38  60.4581
15  29.7844  67.9153
