# bar  side  diff_mean
0  -505.967  60.7742
1  299.4  61.1226
2  382.21  58.9201
3  -273.548  55.8848
4  -253.041  55.9261
5  -240.835  58.1273
6  -109.757  55.0875
7  131.749  56.2339
8  -71.27  56.9548
9  35.0163  56.1994
10  82.8642  56.8249
11  -106.173  56.7659
12  246.252  60.4389
13  190.009  60.0615
14  177.842  63.9112
15  28.0446  68.3003
