# bar  side  diff_mean
0  -504.435  62.585
1  299.7  60.4648
2  381.405  59.7759
3  -275.444  56.7476
4  -252.674  55.0515
5  -240.083  57.7277
6  -109.42  55.6303
7  132.128  56.1673
8  -71.7649  56.6242
9  34.7934  57.3837
10  83.058  56.5673
11  -104.677  57.2784
12  245.456  59.8918
13  189.991  61.3116
14  169.312  63.9522
15  29.2412  68.1792
