# bar  side  diff_mean
0  -508.15  63.1242
1  299.508  63.7575
2  382.319  58.8346
3  -273.791  56.2048
4  -252.331  56.0196
5  -240.04  57.3327
6  -108.281  55.478
7  131.671  56.5204
8  -72.1213  56.5156
9  35.5529  56.4304
10  82.5511  56.8281
11  -104.414  57.0433
12  244.916  59.5413
13  189.476  59.4593
14  167.919  61.7238
15  28.3222  68.1678
