# bar  side  diff_mean
0  -505.862  61.2073
1  299.735  62.3918
2  381.961  59.4089
3  -272.395  56.4739
4  -253.385  54.3707
5  -241.031  57.8111
6  -110.659  55.266
7  131.391  56.3671
8  -71.0592  56.0355
9  35.1145  56.7461
10  82.169  56.2741
11  -104.796  56.6335
12  245.891  59.2202
13  190.568  60.4111
14  175.891  62.3198
15  34.3476  68.2929
