# bar  side  diff_mean
0  -505.524  59.9362
1  300.66  61.3728
2  381.23  59.805
3  -273.222  56.3312
4  -252.115  56.598
5  -241.324  56.9548
6  -110.939  54.8689
7  130.799  56.2194
8  -70.761  56.5557
9  35.0903  56.7983
10  82.7918  57.5996
11  -103.974  58.4028
12  245.821  59.1001
13  190.048  60.8332
14  175.895  63.7027
15  28.5855  67.4878
