# bar  side  diff_mean
0  -507.423  61.3473
1  300.573  60.9335
2  381.557  58.9616
3  -273.932  56.5116
4  -253.227  55.8309
5  -241.214  57.7179
6  -110.016  54.8308
7  132.439  56.1279
8  -70.5091  56.7412
9  35.9783  57.0241
10  83.5177  56.4929
11  -103.156  57.8035
12  246.539  59.7494
13  190.173  60.4334
14  173.198  63.8819
15  27.6473  68.2624
