# bar  side  diff_mean
0  -295.239  60.8208
1  517.18  61.5399
2  603.255  58.3609
3  -55.885  54.8655
4  -32.5465  55.2924
5  -22.0648  56.4429
6  109.009  54.0191
7  351.297  55.7051
8  151.915  56.2559
9  254.113  55.4199
10  302.555  55.4536
11  117.424  57.4064
12  471.268  59.9105
13  408.974  59.3856
14  395.765  60.605
15  255.804  65.424
