# bar  side  diff_mean
0  -296.226  59.8467
1  517.888  59.1869
2  602.776  57.4937
3  -56.9291  56.4573
4  -32.1479  55.4896
5  -21.6358  56.3536
6  109.277  54.1513
7  351.147  55.7484
8  152.34  56.2276
9  253.118  55.9307
10  302.472  56.1706
11  117.417  57.1363
12  471.687  60.5366
13  407.664  58.4829
14  397.175  61.2703
15  255.185  64.8856
