# bar  side  diff_mean
0  -294.557  59.0631
1  518.422  61.3407
2  602.931  57.932
3  -56.9626  55.6458
4  -33.0148  55.4997
5  -20.7073  56.0717
6  109.694  53.7167
7  350.747  55.1759
8  151.63  56.0813
9  253.38  55.8551
10  303.092  56.0127
11  117.553  56.4485
12  471.149  60.1848
13  408.807  58.5207
14  390.518  60.5806
15  256.37  65.9457
