# bar  side  diff_mean
0  -295.093  60.345
1  517.89  59.2598
2  602.978  58.1578
3  -56.5077  55.1455
4  -31.8403  55.4141
5  -20.535  56.2649
6  110.164  54.3245
7  350.985  55.6754
8  150.435  56.184
9  254.555  55.8357
10  302.596  55.863
11  117.787  57.9129
12  469.609  60.156
13  408.306  59.6693
14  388.245  60.1972
15  255.959  65.1562
