# bar  side  diff_mean
0  -295.92  62.3408
1  517.996  60.8852
2  602.98  57.9081
3  -54.844  56.3852
4  -32.6944  55.4614
5  -21.2366  56.3983
6  109.683  53.8813
7  350.582  55.8016
8  152.476  55.7174
9  253.255  55.4705
10  302.329  55.5572
11  117.211  57.2658
12  471.272  59.6557
13  408.728  58.672
14  397.607  62.0059
15  255.89  66.4366
