# bar  side  diff_mean
0  -293.609  61.3643
1  518.2  60.9322
2  603.104  58.5776
3  -55.9396  55.4241
4  -32.2963  55.1111
5  -21.1279  56.689
6  109.541  54.455
7  350.623  55.5778
8  152.491  56.0038
9  253.819  55.9634
10  303.384  56.1424
11  117.672  57.0876
12  472.568  59.7319
13  408.389  59.4712
14  396.139  60.6633
15  255.545  65.7904
