# bar  side  diff_mean
0  -295.684  60.7326
1  516.644  60.9045
2  602.249  58.632
3  -55.3036  55.5816
4  -32.4253  55.7377
5  -20.8942  56.6086
6  108.962  53.9481
7  350.186  56.05
8  151.625  55.7973
9  253.71  55.8952
10  302.664  55.9963
11  117.335  57.1685
12  471.72  60.1113
13  408.635  58.5463
14  396.378  62.0109
15  256.332  66.8912
