# bar  side  diff_mean
0  -363.569  60.1741
1  446.25  55.2971
2  528.309  59.0268
3  -126.868  55.4778
4  -104.968  55.9002
5  -93.1077  57.6146
6  38.9198  55.9335
7  278.983  56.7251
8  77.9733  57.9462
9  180.454  56.229
10  230.26  57.3632
11  43.6432  59.0413
12  397.069  61.2765
13  335.488  60.3884
14  324.864  64.6223
15  182.082  71.9332
