# bar  side  diff_mean
0  -364.259  59.3396
1  446.578  59.4696
2  529.634  58.2733
3  -128.736  55.5774
4  -104.804  55.5131
5  -93.9239  57.1091
6  38.8777  56.2915
7  278.896  57.1348
8  77.7298  56.5754
9  180.95  56.498
10  229.954  57.0038
11  43.9018  59.3505
12  396.718  62.4084
13  334.552  61.2411
14  323.215  66.3382
15  182.195  71.0655
