# bar  side  diff_mean
0  -366.065  59.3192
1  445.57  59.2429
2  530.844  57.9606
3  -129.125  55.2185
4  -104.991  55.4972
5  -92.1679  57.7721
6  39.8345  55.2798
7  280.151  56.6715
8  76.8044  56.9759
9  182.176  57.12
10  229.507  57.0261
11  44.6205  58.7721
12  396.031  61.6023
13  337.504  62.1241
14  314.027  64.9726
15  182.282  65.192
