# bar  side  diff_mean
0  -366.113  58.2912
1  445.959  58.9978
2  528.717  57.9691
3  -127.787  55.5355
4  -104.966  55.8346
5  -93.7307  56.8953
6  38.4985  54.93
7  279.206  56.3709
8  77.7452  57.0223
9  180.827  56.8568
10  229.963  57.278
11  42.9714  59.3761
12  395.263  61.3202
13  335.523  61.465
14  325.486  64.5736
15  181.939  66.8501
