# bar  side  diff_mean
0  -364.121  59.0669
1  445.348  59.5211
2  529.251  58.0874
3  -128.896  55.6666
4  -105.159  54.4585
5  -93.0512  57.403
6  38.6613  55.2637
7  280.021  55.9958
8  78.6193  56.8849
9  180.887  56.0041
10  229.846  57.5857
11  43.0352  58.7616
12  395.832  60.7713
13  336.798  60.8617
14  320.409  65.3227
15  183.923  71.1046
