# bar  side  diff_mean
0  -363.325  60.4381
1  446.306  59.1461
2  529.925  57.7154
3  -127.336  55.1206
4  -105.179  56.5012
5  -94.716  57.8771
6  38.0594  55.008
7  279.256  56.2737
8  78.9153  56.8211
9  180.699  56.4682
10  229.298  57.5133
11  43.5363  58.7357
12  395.423  61.4482
13  336.354  62.0884
14  324.145  64.3998
15  181.201  67.7409
