# bar  side  diff_mean
0  -283.515  60.2534
1  536.628  58.9749
2  631.608  59.4766
3  8.49452  58.7182
4  21.4682  58.6568
5  4.57863  57.8547
6  106.26  57.5396
7  378.66  56.1204
8  178.788  57.05
9  264.684  57.2794
10  362.865  59.9402
11  188.439  59.1094
12  440.536  63.1413
13  438.069  60.7035
14  368.531  62.3387
15  254.486  65.3629
