# bar  side  diff_mean
0  -435.41  60.5671
1  374.014  61.1492
2  455.694  58.1159
3  -201.765  56.595
4  -178.997  56.1085
5  -168.671  57.3276
6  -35.8408  54.813
7  205.951  56.8031
8  2.08738  56.5597
9  107.283  55.9398
10  156.82  56.4165
11  -30.5389  57.795
12  319.773  58.725
13  262.321  61.6989
14  244.779  61.2616
15  105.714  67.8387
