# bar  side  diff_mean
0  -436.834  60.9019
1  371.523  57.7929
2  455.045  58.8068
3  -200.218  55.8578
4  -179.299  56.0427
5  -169.223  56.9417
6  -35.8277  54.359
7  206.184  56.6393
8  2.75997  56.6263
9  106.862  55.6971
10  156.416  56.1923
11  -29.9585  57.4846
12  320.807  59.1012
13  262.682  61.0892
14  248.443  63.1355
15  103.747  69.1769
