# bar  side  diff_mean
0  -292.698  60.5122
1  524.386  59.9667
2  630.414  60.4576
3  0.870193  58.0211
4  20.644  58.7082
5  -5.23809  57.7672
6  99.4847  58.5977
7  372.981  55.8059
8  182.19  57.7233
9  269.954  57.7307
10  368.885  59.3435
11  202.868  59.3162
12  438.917  60.7778
13  441.514  59.9389
14  374.927  59.6487
15  264.668  61.0767
