# bar  side  diff_mean
0  -436.183  61.4427
1  374.004  59.5549
2  455.232  58.1482
3  -200.546  56.1862
4  -178.49  55.5439
5  -168.799  57.3143
6  -35.0306  54.2545
7  205.86  56.4131
8  1.6308  56.6998
9  107.597  55.9126
10  156.819  56.1111
11  -29.4139  56.8586
12  319.344  59.3811
13  262.689  59.1862
14  239.701  62.0391
15  104.39  69.3597
