# bar  side  diff_mean
0  -434.188  62.8381
1  372.074  61.2061
2  452.855  57.5875
3  -199.956  56.2433
4  -179.608  56.5875
5  -168.93  57.6674
6  -36.1375  55.1946
7  204.882  56.3886
8  2.68808  57.0863
9  106.324  55.1389
10  156.531  56.2648
11  -29.8314  57.477
12  319.983  59.2693
13  261.954  61.1838
14  251.034  63.6923
15  101.97  68.6246
