# bar  side  diff_mean
0  -436.63  60.1269
1  371.938  61.0602
2  456.242  59.1338
3  -201.431  56.7499
4  -178.926  55.8375
5  -167.991  56.8656
6  -34.4203  54.6409
7  205.514  56.1989
8  1.49417  56.7642
9  108.106  55.6915
10  157.096  56.301
11  -29.3848  57.7543
12  320.416  58.9647
13  263.093  59.6795
14  241.399  61.9986
15  104.712  67.412
