# bar  side  diff_mean
0  -433.681  61.3817
1  371.528  57.619
2  454.853  58.9277
3  -199.915  56.4974
4  -179.234  56.4909
5  -169.357  57.4055
6  -36.941  54.8558
7  205.48  56.5274
8  2.2169  56.6028
9  107.659  55.8296
10  156.805  56.3845
11  -29.6433  57.3906
12  320.823  58.7715
13  262.85  59.8582
14  247.825  62.1122
15  106.497  69.5129
