# bar  side  diff_mean
0  -434.953  60.4813
1  371.463  61.4223
2  454.948  58.4976
3  -200.261  56.3382
4  -179.014  55.9612
5  -169.778  57.3334
6  -35.6369  55.1951
7  205.695  56.0903
8  2.79503  56.9611
9  106.838  55.9151
10  156.271  56.3867
11  -30.4562  57.4605
12  320.387  58.945
13  262.147  59.6173
14  248.599  62.4902
15  105.689  66.8101
