# bar  side  diff_mean
0  -281.919  63.5998
1  533.639  63.8693
2  632.375  59.833
3  5.50002  59.4054
4  22.8633  59.2485
5  6.04914  59.3139
6  111.53  56.8306
7  377.959  58.3381
8  174.042  58.8966
9  262.445  58.9455
10  358.513  61.2013
11  188.971  59.5961
12  438.632  64.1018
13  438.829  63.6824
14  372.287  62.7799
15  250.335  66.943
