# bar  side  diff_mean
0  -434.833  61.1904
1  374.172  59.2216
2  455.989  57.8219
3  -200.375  55.7756
4  -178.772  55.9902
5  -169.05  57.6977
6  -36.4537  54.908
7  206.68  56.4739
8  2.98925  56.3153
9  108.496  55.7044
10  157.959  55.897
11  -29.806  57.5581
12  321.777  58.3267
13  263.625  59.7555
14  248.811  61.8685
15  104.575  67.551
