# bar  side  diff_mean
0  -287.372  59.7444
1  529.83  59.5646
2  625.583  57.7858
3  8.36473  57.8845
4  19.3237  57.0778
5  -1.20563  55.5602
6  103.572  57.8666
7  376.84  55.699
8  184.296  57.4011
9  270.153  57.3322
10  365.752  60.3078
11  196.465  58.1242
12  441.805  62.5069
13  438.434  60.5545
14  370.681  60.6772
15  256.723  63.2271
