# bar  side  diff_mean
0  -267.598  79.5166
1  537.477  70.937
2  637.805  75.6239
3  2.59338  70.4478
4  20.8093  76.2868
5  3.69566  69.9464
6  120.989  70.1027
7  381.215  70.3346
8  173.522  68.4954
9  259.579  71.047
10  356.022  73.2978
11  184.585  75.1216
12  436.885  80.1923
13  424.7  76.496
14  375.029  78.1365
15  247.638  93.6811
